reviews,ratings,date
"this hotel is a decent place to stay, you're only inside for 6 hours at most to sleep in this paradise, if you are a party goer chances are you dont even get to see your hotel,. Plus factor is this is far from the PRICEY central boracay, but still walkable, food is decent with edible breakfast spread. fuel up on breakfast buffet and just have a fancy dinner afterwards when you are at the central part of the island D'MALL, lots of selection",3,January 2018
"Okay, 1st of all I'm not even exaggerating on my title. I am familiar with Boracay's reputation as crowded. But oh my! This hotel have taken it to the next level. We were originally booked in an executive deluxe room but upon our arrival we're told that we have been moved to their new building, when I asked if it's the same value or if it's any better, receptionist responded that the room that we're going to get just doesn't have a bath tub. You be the judge if that's better for you or not. Her reason for moving us were quite unclear. When we got to our room, we tried to call for in-room dine-in but the number stick to their phones were incorrect, the safe is broken, we have no bath mat and no hand towels considering we have spent a good 30mins to 1hr in their reception being…",1,February 2018
"We booked here more than a month prior to our arrival, and suddenly the next day we had change of plans. It pisses me off that we are trying to contact them for possible ways that our money wont be wasted because we are fully aware that cancellation is not allowed. If only they are easy to contact and talk to, we called so many times and even called agoda, but both takes so long to answer. We dont have that enough time to call them every single time because we have our own lives and work to do. After hundreds of calls, agoda finally answered and we were advised to be emailed by La Carmela but the stress is still there because we feel like we are begging for them something well in fact, we are just trying to ask for some alternative ways and advices from them. When my boyfriend…",2,February 2018
"Pros:  - GREAT location at station 2, only a few minutes walk to the beach and near to a 7-11  - The beach bar/pool area is a nice place to sit and the drinks and lunch menu are reasonably priced  - They provide a really good (paid for separately, but cheaper than some other options) door-to-door transfer service between the hotel and airport, loading and unloading your baggage for you the whole way (we had boards and big kite bags so it was a relief for them to take these on and off the boat for us!  - Efficient, albeit noisy, air con  - Fridge and safe provided in the room (although the safe codes are set and never change which doesn't feel too secure!)  - CHEAP  Cons:  -  Free Wifi didn't actually have any signal in our room and was generally unusable  - Breakfast.  The only…",2,February 2018
"There were 3 of us, so it was nice to see 3 separate beds (double/queen).  The room is simple, the beds are comfortable and the buffet breakfast is adequate - not great, not bad.   The bathroom was clean, but the bidet hose sprayer needed some serious cleaning. Luckily, I had some alcohol wipes and cleaned it myself.   The lighting is too dim in the bathroom, and the room itself.  We had to turn on all the lamps to see adequately.  The a/c had to run all day, at maximum setting, to keep the room semi comfortable.  There is a device near the door to place the card to which is the room key is attached. This card turns on the electricity in the room.  When you leave the room and take the key, everything shuts off.  It took all night to make our room bearable.  The next day, we…",3,November 2017
"My wife and family decided to visit Boracay during the off season since my My mother had been there before. Her brother booked us a hotel here and we were excited to stay at a place so close to the beach. The check in process was far from personable besides them being on their phones, but I won't go into detail since that would be too long a review.     As soon as we finish unpacking we decide to go for a swim and enjoy the beaches and food. We come back a few hours later and I try and open my room to which the key had broke! My wife and I were surprised and went to the hotel desk to see what we could do. I showed them the key and the receptionist looked at me and said with fake distress ""oh no! charge!""     At this point I'm confused and ask her what she meant, to which she…",2,February 2018
"Located in busy area at Station 2 Boracay. They have many buildings to cater huge number of bookings and reservations.  What is nice about this place: location buffet breakfast lots of staff to ask help for clean room and restroom good sleep free internet even inside the rooms  Personally, when i travel i prefer an accommodation of quality sleep and good accessibility. I don't like to stay in a luxury resort because you wont be staying there the whole time, unless you are. There's a lot to visit and try out day and night activities at Boracay. So i advise to allocate budget to entrance fees and good food.",4,August 2017
"If you look on my profile, you can see and notice that I have written a previous review of La Carmela De Boracay last year when I visited. This review is based on my second visit of January 2018.  Upon visiting the first time in 2017, the room was booked by my older brother. I didn't discuss or remember the price paid but the room was a basic room, although bright, vibrant, clean, and great. I thought for the price and being right on the beach, it was a great deal and hotel to stay at for my second visit to Boracay.  I planned this trip with a friend and booked online through agoda. The room cost was about $60 a night, normal for a reasonable Philippines hotel.  The hotel has two facilities. Now as I know one is older, and one is newer.  The room this time was dark, gloomy, and…",2,January 2018
"spent new years eve in this hotel,lots of rush its peak season thou. Our room was small and looking dull need to refurbish , aircon was not cooling and i complain but ignored and spent one night and was transfer to another room the next day only when i show the duty manager the pictures of COCKROACHES crawling in the toilet... very upsetting !   ",2,December 2017
Thanks La Carmela hotel and TravelOnline especially to Jyryx Nama for the hassle free trip and for the great package deal with awesome freebies. We have really enjoyed our vacation here in Boracay. I will definitely recommend you to our family and friends.,5,January 2018
This hotel is centrally located at Station 2. It is at the beach front. Simply convenience! There is no housekeeping. It is only upon request.  A row of ants spotted in the room from outside to the power point area. 2 dead spiders on the wall and 1 still hanging strong with its web. Daily Internet access log in required. Need to get new password from the reception counter everyday,4,January 2018
The hotel was ok. I liked that the restaurant and the pool was beach front. They alway do updates on rooms that have problems. They have lots of friendly staff to help out. The place was clean and safe. The buffet food was good and very reasonable price.  Few things I didnt like 1 of our room was located where close to the room where the staffroom is a lot of the staff gathers in the hallway and occationally very noisy even if we.are already sleeping. And another dissapointing thing I exp was when I went to swim in the pool I was wearing a bathing suit but because I had a massectomy on one of my breast I am very conciuose so I wear a sleeveless nylon cover for the top just to conceal a little bit of my chest nut I was asked to get out of the pool and remove that top as a lot of…,3,January 2018
"Practical and comfortable stay. Breakfast is not exactly something I would recommend, but then again it's complimentary so yeah might as well take advantage.   The pool facing the beach is awesome! I think this is my favorite feature of this hotel.",3,November 2017
"Positives - Superior rooms are decent. Good shuttle service to airport. Near nightlife / station 2. Negatives. On checking in you are given am A4 list of rules to read and sign. One of which is rooms are only cleaned if you request it!  It is 2000Php cash deposit - not mentioned at booking stage and inconvenient if you have just landed. Then, the elevators are broken, for 4 weeks. So with a bad back, we have to climb up and down 5 flights of stairs each time.  WiFi. You have to pay to get in room. 100Php and you wait whilst someone delivers the code to your room. Friends from another location turn up to see us. They are not allowed to come to room. (who carries ID to go to the beach?) Buffet breakfast. Signs saying that if you leave food, you will be charged double. Considering…",2,December 2017
"Good location, many restaurants in a front beach walking distance. Good service, and attentive helpful staffs. I had a lunner meal there in addition to pool access and the food was sumptuous, great and appetizing!",3,July 2017
"I went to Bora with my family for R&R but i was stressed the minute i step-out of the airport. The reservation officer who received my reservation by the name of ""Judilyn"" failed to put us in the manifest hence no airport pickup arrived to fetch us. Luckily the local people in the airport helped us to locate the la carmela van who is dropping by some guest in the departure area. The driver was corteous and helpful but was using his phone during the entire trip which is really unsafe.  Arriving in La Carmela, it was very busy to the point that it makes you dizzy. There are guest everywhere and their reception is very crowded. When we got in our room.. it was very disappointing. (We stayed in the main building) 2 beds , 2 stinky plastic glass, 1 filthy alluminum pitcher, dim…",1,January 2018
"Good location right on the beach but so many hotels in Boracay have that. It’s very big with mostly Korean and Filipino clients, this leads to the problem of breakfast which caters for Asian tastes and I struggled to find anything I could eat, the eggs were about all I liked, no bacon which was disappointing, the sausages were cut up hot dogs and there was stuff like noodles, stews etc which isn’t breakfast food for Western Europeans like me. The room was ok, didn’t have a balcony in our room which was a shame, the safety box was hard to open and had to enter number about 6 times every time to get it open which worried me. The shower wasn’t very good with low water pressure and not very warm water, there was no hose in the bathroom, no blow drier for my wife which was…",3,January 2018
"Boracay seems to always be busy - even at the end of December when the weather isn't so pleasant. But this hotel is well situated, not too far from the port and very close to the beach. Our Premier Super Delux room (East Wing) had 3 large double beds and a large balcony overlooking the pool area. The room was comfortable and clean. Buffet breakfast is very busy. Food is average, but its fine to start the day. The beach is like two different places by day and by night. Great buzz and a super place to visit.",4,December 2017
"Pros:  - great location on Station 2 of the White Beach.  Also, very close to 7-Eleven and a large convenience store.  - friendly staff - clean, basic room with ac - hot water heater provided - good value for money  Cons: - low water pressure - i had to ask the front desk for a hair dryer, they said they had to make sure one was available. Thankfully, one was available.  - no room cleaning or changing towels for entire duration of our stay (3 nights).  This is a great budget option, but if I'm going to Boracay again, I may spend a little more money for a nicer hotel. ",3,January 2018
"This is a budget hotel located at Station 2. It has its own beachfront with 10 beach beds and around five to six beach umbrellas. They have 5 buildings. We were billeted at the west wing because we got 2 super deluxe rooms which can comfortably sleep 8 people. We are six in the family so the rooms were big enough for us. Since it is a budget hotel, do not expect anything. They only provide 2 small soaps with a small bottle of shampoo and conditioner, thin towels, kettle, a pitcher, two cups and two glasses for the water. A water dispenser is available in every floor. It takes time for the water to be heated and water pressure is not that strong. Breakfast is ok..just enough to fill your tummy. They have good brewed coffee. You have to make a refundable deposit of P2,000 cash and…",3,December 2017
The room smelt like sewerage and there were insects scurrying across the floor the entire length of our stay. It's cheap but they tried to charge us 7000 pesos upon a 'check' of our room for use of the towels and stains on 4 of the bed linens even though there was only 2 in the room. After they did a 'double check' the price miraculously came down to 3000 pesos. So if you're keen to get charged for ghost stains and have the staff act negligent about the use of washing powder stay here and throw your money away.  Otherwise steer clear and do NOT support this scam of a hotel P. S I downloaded the app just to leave this review because the staff were extremely disrespectful while we were checking out ,1,December 2017
Perfect place to stay.!! Highly recomended to all the travellers who are planning to visit the island.!!ang nagustuhan ko lahat ng staff nila they almost greet us which make thier customer smile and comfortable to stay.!,5,December 2017
"when we went there we were taken in to the reception to book in well that was an experience we were told of what we could and could not do and this took 10 minutes more regulations than in some penal establishments that i have worked in and then they take 2000 php off of you as a deposit  and after signing my life away i asked where is my room because you never answered my email asking if we had a seaview she said i would be allocated a room at my hotel which was only a walk of about 20 metres we were allocated our room and it just smelled strange my partner told me it would be the cleaning fluid i was tired so i accepted this,we unpacked what we could as there is not alot of starage space so it is like living out of a suitcase i went on to take a shower and no hot water i…",2,November 2017
"The hotel location is great. Employees are courteous and rooms are clean.  However, the elevator is always out of service. What also sucks is that you have to pay 100 per gadget for per day of WiFi use.  Also, also I would only give1 point for the breakfast for its bland taste.  The check out time is 11:00 am but it's a good thing that they have a baggage counter so you can still freely walk around the beach area while waiting for your departure time. Always book on-line, it's always cheaper. Overall, I can say that this hotel is overrated and is no longer as grand as before.",3,November 2017
"The people of the Philippines are known for their friendly, welcoming and accomodating nature, I have been to various places across the Philippines and have found this to hold true wherever I went until I arrived in la Carmela Dr Boracay.  This was literally the worst service I have ever received at any hotel anywhere not even within the Philippines, the staff were shocking and customer service did not seem to come into their vocabulary.  On top of this the room was dirty and breakfast was bland and undercooked.  The only thing it has going for it is it's beachfront location but to be honest you would be better off going to one of the smaller hostels, you'd save a lot of money, it'd probably be cleaner and the staff would have some courtesy, don't go here looking for luxury and…",1,April 2017
"Pros: Beachfront, great location Fast check in  Fast check out Daily changing of linens and towels Great staff  Cons: Very Bland Breakfast (even the scrambled eggs and hotdog were awful) Elevator not in service Door in the veranda suddenly fell (Thank God No one was there)",3,November 2017
"its really nice to wake up in the morning looking at the waves and  the white sands beaches of Boracay , greatfood,nice hotel with a pool and of course very accessible to all activities in boracay:) affordable as well :)",5,January 2017
I like it coz its beach front. So no need for a long walk. I like the hotel amenities tho the foods are same same each day and the bathroom (shower) i think you need to have glass door/enclosure or curtain so the water will not flow to the CR. But overall we enjoyed our stay. Till next time. ,5,June 2017
"The place is quiet basic as the room you can imagine. Do not put too much or high hopes on their amenities. The breakfast way too common, for 270 pesos you can have all the basic Filipino breakfast choices in the buffet, there is a lot more choices around the beach front area. The room service is not that prompt. You can stay in the hotel, but not for too long for boredom will remind you for his presence. Recommended and ideal for individuals just want a basic place to sleep and rest but not for staying indoors for too long.  PS: Beware due some room may smell cigarette smokes, they may charge you for that, even if you do not really doing that stuff. Tell the housekeeper right ahead for any observations and concerns...",3,November 2017
"We stayed in a semi deluxe room with no signal, no view, & not so good interior (fyi, there's no cabinet closet in the room). It was frustrating to stay in a room with no signal and you have to pay 100php for wifi connection for 24 hrs. You have to go outside the room to send a text message. You can also hear all the kids shouting in the hallway. Their pool looks like they don't clean it everyday. Their lobby is a mess and cannot feel the calm and relaxation that you want to feel in a resort/hotel. The only good thing was it was beach front but it was still quite far from other establishments and affordable restaurants. Breakfast is not good. I was confuse with their menu if it's breakfast or lunch. They also have a crowded resto every morning. As for the staff, they are quite…",2,November 2017
"it's a good hotel and has great location that is accessible to the beach front and to the main road at the back. maybe when i went there it was a busy season and all the staff were very busy so the service was not that good. how ever in the 3 days i was there there were hotel staff that went out of their way to help out with small stuff. and that was good sign for me. i wanted to see why everyone like to go there and there is not much i could say about the hotel it self. the only major problem i saw was the free breakfast, the hall was over crowded and the food was really simple. the food ran out fast and it took a long time to refill it. but again, i should say it was in very busy season. so it felt they were spread thinly.  if i get the chance, i will go back there.",3,July 2017
"For a beach front resort and a low price I think La Carmela de Boracay is an affordable luxury. Unlike most beach front resorts that are way more expensive, La Carmela is just very affordable. They have clean rooms, decent amenities and very attentive staff.   I say go for the deluxe rooms that are facing the beach. You’ll have a wonderful sunrise view if you do. Free breakfast is just so so but still good enough. They have live bands at night and the pool is open from the morning til 9pm.  If you want a shuttle service they also offer that for a fee.",4,November 2017
"Huge ,sprawling complex catering to local family groups.  Paper thin doors and rowdy, inconsiderate guest yelling in hallways can lead to a less than relaxing stay. Breakfast is the usual Filipino fare",3,November 2017
"We stayed in standard room in 2015 and everything went well. So, we decided to booked with them again but this time in executive deluxe room. But we are very disappointed. The water heater in the shower is broken and I called the maintenance to fixed it. The aircon is not cold and the maintenance cannot fixed it and he informed us that they need 30 minutes to replace the aircon and since we are already tired, we just asked for electric fan and they can change it the next day. But he told us that they do not have electric fan. So, we sleep in a warm room. The next day, we signed a waiver to let them enter our room to fix the aircon. I returned to our room after lunch but after 30 minutes the aircon is not cooling so I called again the maintenance to fix it. He told me that I have…",3,November 2017
"Standard room did not really give me any feels of being in a Boracay island beachfront hotel:   - Poor AC temperature despite reporting to housekeeping. One time the 'dust net' suddenly fell off to my surprise. I woke up from an early morning siesta feeling suffocating because lf too warm temp though AC was already on coolest temp mode.  - Very thick pillows not comfy at all for the neck while sleeping.  - No mobile phone network signal at all inside the room.  - My terrace view is a plain cemented wall of the next building.  - Wifi in the room has a 24 hour hundred peso charge policy.  - No elevator going to 3rd floor at the main building.  - Dark hallways.  - Doorknob, faucet, small ref, and switches all seem too fragile that i had to ensure i was willfull and careful and…",2,November 2017
"worst hotel ever! Dirty beddings/linens, roaches everywhere, aircon horsepower is not compatible to accomodate the entire room, the bathroom has disgusting sink its overflowing, NO SIGNAL specially GLOBE.",1,November 2017
"We were a group of five and did not have a reservation. We tried to look for any available hotels near the beach and we ended up in this hotel. Not peak season so there were few rooms available. The cheapest one was in the main building, i guess the oldest bldg. we had to check the room. We were given a room on the second floor with 3 beds. The hallway was dark even inside the room. When you open the terrace, you wont see anything than the wall on the premier building which is nearest to the street. We tried to asked if there is any available three-bedroom aside from the one in the main bldg. the receptionist told us that it's located in the east building with a higher price of 5100/day with buffet breakfast for two. We tried and tried to ask discounts so we ended up at a room…",3,November 2017
"This hotel is widely marketed as a budget hotel. Its tie-up with travel agencies makes it so popular. I decided to see for myself why.  This is good for people on a budget. You get what you pay for.  I stayed at premier west, the high-end section. Prices in this section are higher than most rooms. I paid about 4,500 and I feel short-changed. The beds are ok but the sheets are not. The pillows are like hospital pillows. Shower heater was not working. I still had to call someone to fix it.  Shower room was not enclosed so it was slippery all over. No rugs were provided. The room had a strong damp smell. Food was terrible. The worst...Staff were stiff and cold. No warmth of personal service. Two words would describe this place: mass production. La Carmela goes for volume... The…",2,November 2017
"we stayed last month october, i thought this hotel is the best hotel i ever heard but then again i was disappointed what i've reach.  no. 1 the hotel lift is broken, it is hard for the oldies to use stairs,  no. 2 the standard room they offer is far from the walk way going to beach. no. 3 they replace us at the new building i think, the outside view is tree. it feels that we are not welcome no. 4 the 1st staff is friendly and approachable but the 2nd receptionist is rude, she don't care if i follow the water in our area. no. 5 the water dispense is empty and the alertness of the staff to refill is very slow. no. 6 the service is very poor you must wait 25 mins to received the condiments such as towels , shampoo etc, and take note! there is no slipper and toothbrush provided they…",2,October 2017
"My family stayed last October 7-9 in what they called STANDARD ROOM. The room looks old, the beddings are old by the color and smell. We were surprised with how the bedding feels because it has some sands that you have to rearrange the whole beddings. No closet for your clothes, No table inside the room, airconditioner is old, the faucet leaks every time you use it you will get wet. Towels are too stiff. They will charge you for wifi usage. Our room is too far from the beach. So many things to improve/renovate.",2,October 2017
"The hotel is very well located, it's beachfront and very close to D'mall, surrounded with good lots of bars and restaurants. The room was mostly like a cell, no room service or housekeeping was offerred (You could ask for fresh towels). Brakfast was okay but don't expect much",3,September 2017
"Loved the location, price was great! Wifi was terrible as is everywhere in Philippines. Great staff, great room. Air Condition was a little less than desired. Hated the buffet breakfast, but it was mostly catered to the Korean guest. McDonalds was only a short walk away. Close to everything, will definitely stay here again!",4,September 2017
"Nice 3star hotel, located at the station 2 which is convenient to bars, restaurant and tourist spots.breakfast is crowded but foods are good. Staffs are very accomodating. I travelled with my friends to celebrate my birthday  ",3,October 2017
"I stayed for 4 days and 3 nights in the hotel recently with my friend. but i can say, it was not a good as i expected. As working in hospitality service this hotel was average.. am not really satisfied, the staffs were not really friendly nor accommodating especially in breakfast restaurant.. staffs were ignoring you when u asked something to them.. i really don't know why it was like that maybe am not a foreign tourist that is why they gave us that kind of behavior.. it was really disappointing as i expected recommended by our friends and agents.. i will definitely comeback in Boracay but not in Hotel.. I have lots of friends from abroad would like to experience in Bora and for sure i will not recommend that hotel.. hoping that it will be improve the service and friendly…",3,October 2017
"I was initially book to stay at the Boracay Travelodge across the road, however they experienced a fire and I was sent on an ""upgrade"" to La Carmela de Boracay. I can only wonder what the stay would've been like at Travelodge..... Basic toileting is made difficult, with the hot water in the vanity not working though it worked in the shower just fine ?!  Hall ways to and from room stink, what's with that, La Carmela ? Pork dishes are sometimes not bad if you can eat that for breakfast. Be very careful what you put on your plate or they'll get upset and be on the lookout for bones in chicken dishes...trying to exchange breakfast stubs handed to me to use was sometimes unpleasant, someone even suggested I pay 100 pesos because I'd missed breakfast the morning before and NOT used…",1,October 2017
"I had already booked a room at this hotel before I read all the negative reviews about the hotel. When we arrived at the hotel a few days ago, we were really not expecting much.  How to get to the hotel: From the Cagban jetty port, we arranged to have a tricycle take us directly to the hotel. It cost 120Php (all in). If you'd like to save a few bucks, just tell the tricycle driver to drop you off at Station X. The hotel isn't that far from Station X; also, it would only cost 20Php per person. Travel time is probably around 10-15 minutes.  At the front desk: The hotel staff greeted us upon our arrival and attended to our every needs. We were given pineapple juice which we drank while we were at the front desk. Checking in was also easy. The receptionist explained all the hotel…",4,October 2017
"Hotel is in a great location. Rooms are quite basic but considering the price, excellent value for money.   Fridge. You need to turn on  Air Con. Ok. Could be colder  TV - Good quality tv. Standard channels.  Balcony. Very small. Mine overlooked the street entrance.  Breakfast. Ok. Not quite your English breakfast. Did have scrambled eggs. Sausages were more frankfurter.  All the staff were really polite and helpful.  Only gripe is the wi-fi 1. You have to pay for it  2. You have to add the code every time you connect  3. It would only connect on the bed nearest my door. If you’re on another bed you may have to move around to get signal. 4. Sometimes the WiFi speed was a little slow   You do need to put down a 2,000 PHP deposit (refundable so long as no damage) ",4,October 2017
"Very skeptic after reading most of the average views on here and questioned my family's decision of booking this hotel.  I was pleasantly surprised, greeted with a refreshing drink upon arrival (which was well needed) and had our luggage carried up for us.  Our rooms were clean, cool and comfortable which is all we really needed. Toiletries were provided as well as a few additional towels. We only simply had to ask for extra towels and toilet paper and it was bought to our room.  The check out process was easy and relatively quick.  A wi-fi card is available to purchase that allows you 24 hour access for 100pp and the connection was great.  If you are looking for a cheap hotel that is located a stones throw away from the White Beach and you just need a comfortable place to sleep…",4,September 2017
"Went there with my husband's family. I like the family room. The food is ok. Beachfront. The pool looks dirty though. But in total, ok naman. If I want to book again? Yes. Maayos naman ang stay namin.",4,August 2017
"It is situated just 2 mins from the beach. The rooms were big enough to accommodate 3 adults. The breakfast and staff were ok. Could improve the services.  They have two buildings,  dont remember the name/number of the building we were in, but it was the one that was far(2 mins). The other building was just at the beach. ",4,October 2016
This is probably the most go-to hotel in boracay.i like their services to think that its very affordable.plus the buffet breakfast was unexpectedly good too.you dont have to spend too much with a grandiose hotel.,4,August 2017
"Stayed in a 4 bed apartment from July 13-15. Beds were small and AC was like a heater. They had to change the AC unit at 2 in the morning because it was blowing warm air. We found out AC unit was frozen!! Mold in the small bathroom. There was a tub filled with dirty water with spider webs and mosquitoes outside the room in the balcony.  We were here back in 2008 and we thought they made changes/upgrade (according to their website). WRONG! Still old AC units, horrible food! I cant even eat half of their food. No quality. I gave them a second chance, and it will be the last one.",1,July 2017
"This is the best vacation we've done so far... Island hopping, helmet diving,snorkeling, parasailing is the best in boracay... Thanks to Mr.Gilbert De Leon of @travelonline he is the one who help us for our worry and hassle free vacation... ",4,September 2017
"I love to stay in this hotel. Its clean. Near the beach and have free breakfast as well refillable drinking water. But there‘s now wifi in the hotel. I got the packages from local tour in manila that included airfare, land transport, jetty and hotels for 4 persons with affordable price. One thing to note when u stay in this hotel, dont ever stain their bedsheet. There will be charge of 2000pesos (around 39USD)  Staffs are friendly. ",5,September 2017
"Our stay group of 6 stay at La Carmela is very uncomfortable.  They do not have towelettes,  no toothbrush, no hair dryer.  Airconditioned not working.  Foot rug still have to ask. Need to pay for WIFI or internet connection.",2,September 2017
"My Family had a Wonderful weekend. This resort is only steps away to the famous white sand beach of Boracay, which makes it a highly recommended.   Reasonable price of there rooms which is nice and clean. Hotel staffs were friendly.  Special thanks to Miss Jeancy and friendly Front of the house staffs for welcoming and assisting us. To the pool staffs, keeping their eyes to the kids having fun swimming. To the courteous Housekeepers in the West wing and to Sir Gelito from security for helping us getting a ride. We will surely see you again soon.  ",4,August 2017
"The venue is is awesomely good near to the beach and party at night near to the places to buy souvenirs, the place but old due time yet service is excellent, we had fun my friends and I!!!   Thank you and we'll surely came back ",3,August 2017
"This  Hotel is cheap for a beach front hotel. Compared to other beach front hotels, La Carmela De Boracay is way cheaper but cheap things come with a price. The room is smelly and linens and towels are not good and dirty. The breakfast buffet is Ordinary. Food is so so.",3,July 2017
"We were there during the Holy Week of April 2016. Sorry but the drop down to this app is not provided. We were disappointed for the sheets, linens needs to be soaked in chlorox! They're not white anymore. The place was jampacked by rowdy Koreans. I had a short altercation with a Korean national for they do not follow the line to the buffet table. If you're budget-conscious, this is the place for you. For me, it's my first and last visit. ",2,September 2016
Been here for a short vacation last summer in phils. Very near to restaurants and night life in boracay. People were good and friendly. Room service was superb! Ideally in station 3 and only few walks away from beach. ,4,April 2017
La carmela offers the best burger in the island. The burger was quite expensive but so much worth it. The property is also beachfront and their pool is nice. The room that we checked in has great ambiance as well.,5,October 2016
"First time in boracay and were having a great time travelling, we stayed at la carmella de boracay wow they had a beautiful and spacious room a very nice hotel ,staff are cool food is great and delicious and it has a swimming pool  where you can swim anytime you want",4,June 2017
"We were so busy that it was a mistake on our part we did not do more research on this hotel. We based our decisions purely on online photos.  Upon chekin process, we knew we were is for a long ride 1. During registration, they went through a long list of what they will charge if ... 2. When we got our room, it was nothing like the pictures we saw.  It was very dark, gloomy, small and uninviting 3. Though we paid for 5 people, they only provide breakfast for two 4. Our first night, we could not sleep due to AC unit condensation from above floor was hitting our AC unit which created a loud thumping noise.   At 3am, i finally went to the lobby and requested for them to look at it.  The front desk was very unapologetic during the entire process. In the end, we ended up moving to a…",1,August 2017
"The location is great - in Station 2, where most of the events occur. Also great for those on a tight budget but wants an outdoor pool & beachfront. We got a standard room,  don't have any problems there except that the TV remote control was not working & yeah there's cockroach in the room, though I've only seen it once during our 3N4D stay. I think it would be great if they have a clothes rack for our wet swimsuit but we've done fine with the balcony.",3,August 2017
"We were there for 3D/2N and since we were there for such a short period of time, we were mostly on the beach and exploring Boracay. The service could be improved, but overall we had an OK stay. The room was clean. We barely use the pool. What I like most about this is the location - it's in the middle of Boracay so it's close to a lot of restaurants and store.",3,September 2016
"This is a very horrible hotel and will not be staying in this hotel again. The pool is really dirty, and the hotel restaurant serves mediocre food. The room has cockroaches and the toilet reeks of piss smell. The staff are very unfriendly and have no clue of what hospitality means.",1,August 2017
"The location is amazing, price is Low/Mid. Cost. The problems are there's no free wifi, the breakfast is worse ever. But they have nice pools, Cafe' . So easy access to the beach. Very safe. The room is enough for 4 persons.   #DrMoAlassiri ",3,August 2017
"First i booked in this hotel because i already heard about the name...but when i approach the front desk in checking in...they seems to be busy and so stressed ...and its a No No in a hospitality industry which you are facing guest / tourist with different nationality and its not a good image of the Filipinos who should be accommodating and friendly but they are the other way around...here are some of the flaws on this hotel aside from the staff...  1. You need to deposit 2k  2. Old amenities... 3. Small room and no maintenance 4. DIRTY PILLOW 5. Old AC and its not working well... 6. Room smells bad...  But one thing i can say good thing on this hotel is its accessible to the beach and they have a small pool with jacuzzi..  In general, definitely i will not return to this hotel…",3,July 2017
"I would never go back to this hotel.  It was horrible.  No towels unless you go and get them yourself, no TP unless you go and get it from the front desk.  You have to ask for everything.  The breakfast is the same every morning and is so over crowed.  food was cold and tasteless.  I would recommend you look for a better place to stay.",1,January 2017
"We traveled with about 30 people and rented 7 rooms.  The original rooms we booked were the standard rooms and upon entering the room, I wanted to run out screaming.  Although the place was roomy, it was very dark and dank.  The room was lit with what seemed like 3 -  30watt bulbs.  The only natural light came from a 2ftx3ft window that over looked a construction site & shacks.  The hallway to get to the front door was very dark and busy.  Other rooms were propped open and you could see 10 people just sprawled all over the place.  The bathroom was disgusting & the toilet wouldn't even flush.  The walkway to get from the building to the beach smelt like rotten fish with unknown liquids dripping from the roof top.  I had our room upgraded to the VIP rooms which were steps away…",2,June 2017
"Very pleased we decided to book this hotel. Room spacious, beds comfortable, clean, tidy and neat. Yes hotel requires a refundable deposit of PHP 2000 which is fare and understandable. Hotel has three (3) pools utilize with a rule ""no shower no swim"" showers are available in comfort room next to pool. Hotel situated on Station 2 near restaurants, mini markets and the Regency Casino with every night karaoke. Pharmacy near by for that unexpected cure for to much sun tanning. Staff pleasant and helpful. Beach towels available for rent at PHP 50 per towel. If you don't want to rent the beach towel go purchase your own, found it simpler to rent than purchase as it would add unnecessary weight to my luggage as we had several other flights to still do while in the Philippines. I would…",4,July 2017
"Checked in La Carmela de Boracay last weekend  (June 23rd - 25th) to attend a wedding.   Awesome location- Beach Front Resort! But it's not well maintained!  Sleeping Room:  The room was in sad shape.   Bed Linens and towels are dingy - I'm sure they used to be white at some point.    Edges of the towels are frayed.  PLEASE buy new ones.    The bathroom is in bad shape and in dire need of makeover.   The door is too close to the commode making it impossible to open and close the door without the bottom of the door dragging the floor matt.  The shower does not have a door or curtain.  Water from the shower goes all the way out making the floor wet and the matt soaked.   Headboard, walls, closet - DUSTY.   Spider web on headboard.   It was uncomfortable - makes you wary of spiders…",2,June 2017
"La Carmela de Boracay is one big hotel right on the beachfront of Boracay. Surprisingly, the hotels offer great price for the travelers.  While this is a huge hotel, you will also be surprised by the kind of service that they offer. They are not as customer friendly as expected, most of their staff are trainees (which lack the training of course). But since I travel on a budget most of the time, I will still go back to this hotel because of the great price that they offer.",4,May 2017
"I am one of the organizers of Boracay Music Festival, a project supported by Department of Tourism and the Tourism Promotions Board. The team gathered more than 30 local DJs that features Tom Taus, a Pinoy Pride. La Carmela de Boracay provided me and my team the best accommodations for a week and truly it is one of the most charming hotels located in the beach front of Station 2, therefore partying was amazing!   The bathroom was big and my wifi was very reliable perfect for businessmen and Millennial like me.   The services of the team were impeccable! I have been referring this hotel to most of my friends and Tip, a lot of celebrities are staying here. This hotel is perfect for large groups and families.  I enjoyed a Queen size bed with amazing view on the East wing and gives…",5,April 2017
"If you ask for something/anything from a staff do you saw along the aisle ie a towel, a bath rug, tooth brush or anything, you have to call the front desk for them to be able to provide you what you need, I could have just stayed at a much more cheaper place and gotten a much better service like my other friend did, or I could've paid some extra buck and have gotten a much better hotel service.   ***SUPER OVER RATED*** Maybe they were better when they were starting but now the hotel is a disaster  Wont recommend this hotel to all the people i know",1,June 2017
