reviews,ratings,date
It was another great stay at Crimson. The staff were very approachable and very commendable. Thank you and commendations to Mel at Azure and to Cyra during breakfast buffet.  I also enjoyed the foam party!!!   Looking forward to going back. Thank you as always,5,October 2022
"We have the best wedding celebration with Crimson Boracay. Shoutout to Ms. Sharmaine, Ms. Abigail Arcenio, Ms. Diane and Sir Franklin  from Crimson Events , for an outstanding job you made this magical moment possible.  Recommending this team as they really can stay professional even in the most tight timeline.   ⭐️⭐️⭐️⭐️⭐️",5,October 2022
"The service is excellent. People are helpful, food is good (except for the cakes). Can you make more child-friendly cakes? We got 3 in total and none of them my kids like even the dark chocolate has raisins and jam-like sauce (if I remember correctly). We chose Crimson as most reviews said they got the most prominent room among Boracay hotels but it's a little too small for us, family, or maybe it's just the furniture. Initially, our room was Hillview for 3 days and Seaview overnight but lucky for us! They gave us the sea view for 4 days straight! I'm not sure if it is because of our son's birthday.  Overall we feel VIP! although the weather upon our arrival wasn't good that we cannot ride straight to their shore, I feel our departure was great and easier! And we depart at 5 AM!…",5,September 2022
"Overall i like the property except that i wasn't allowed to avail my return transfer back to Caticlan airport, also front office doesn't provide map of the resort til i requested and map poorly explain.",4,September 2022
"Luxury Resort of Boracay. We are so grateful that we booked and stayed at Crimson Boracay. The resort is amazingly beautiful and the staff are doing extra mile to be soooooooooo sooo good to all in house guest. Thank you Tin for the personalized check in and to the duty manager for extending the upgrade. My company is so lucky yo be working with you. Crimson is the best option in Boracay, the facilities, the hassle free transfers and everything is in order.",5,July 2022
"We stayed at Crimson for our Boracay vacation last August 2022. My husband and I plus our small kids were ecstatic to be back in Boracay again and this hotel did not disappoint. 5 star service from airport transfers all to the staff of the hotel.  The front desk ladies were very pleasant and accomodating. Shaniah greeted us upon arrival and checked us in. She made sure all our questions were answered and helped us with the shuttle service! Shay was lovely as well.  The place is clean and well maintained, pathway to and from our room to the beach/pool are well lit at night and decent walkable distance.  The lifeguards were the best, always making sure kids were safe on the beach. There were beach toys and kayaks, paddle boards available for guests to use. The lifeguard also…",5,August 2022
"Crimson Hotel is one of the best hotel I’ve been to and I can say that my family really loves and enjoyed our stay. The hotel staff are really awesome and superb!  The service was really good especially to the Duty Manager Mr. Jerome, who’s working at the midnight because my father slipped at the restroom and I called the telephone operator for assistance. So, the Duty Manager and his team went to our room to assist my dad And Mr. Jerome, immediately take an action to offer to bring my father to the nearest hospital. A big salute to them for being Attentive also to Mr. Jerome he is really a great asset to your company. We will come back for sure!",5,September 2022
"Crimson Resort went above and beyond expectations. From the moment we landed, we were treated with white-glove service. Staff is friendly and always helpful, especially our concierge, Soo-min Park. He made sure we had what we needed, when we needed it, and without asking. Ask for him if you go.",5,September 2022
"Crimson provided an exclusive feel yet not boring vibe of accommodation. Amenities are good. They put effort on sanitation, food is okay (dined in all 3 restos) and the complimentary transport service to and from the airport is a big plus most especially for families with small kids.  Only downside is that checkout is at 11am.",4,September 2022
"We really enjoyed our stay. Aside from the facility, we believe that your staff is one of your greatest assets. They made us feel a priority regardless of the number of guests that they need to attend because of the ACC event. We will definitely refer your hotel to our family and friends and will surely stay at your hotel on our next Boracay trip.",5,September 2022
"Weve been to Boracay several times and to several hotels as well. We visited the beach again to celebrate our wedding anniversary as a family and we want it to be special. So we decided to try the Crimson Resort in Boracay located at ""Station Zero"".  So heres my take... Staff - Very well trained and accomodating. This maybe the front desk staff or the life guards and security, they are all excellent. Food and Resto - the have a good spread and the design of the resto is also updated and very pleasing to the eyes. Food are fresh and tasty and we dont have any complaints about it.  Beach and Pool - they have some pool variety, for toddlers and for adults. They also have a 2 pools where you can see a good view of the beach. The pool near the beach were my kids favorite because…",5,August 2022
Perfect for short vacation Staff are all attentive and kind You dont need to worry on your luggage staff is incharge as soon as you land at the airport it will be delivered in your rm. Nice place to rest,5,September 2022
"They have the best staffs — very warm, courteous and welcoming and they have the best hotel service in all aspects. The transfer from airport to resort and vice versa was very efficient and punctual. We had a very relaxing family treat. This resort is definitely highly recommended!!!",5,September 2022
"One of the best top 3 high end resort in boracay, Staff, food and rooms are excellent. Stand out service by F and B  bee jay. Room rates inclusive of transfer and use of their private speed boat lounge no more hassle at the port. I will recommend this to friends and can’t wait to be back soon.",5,September 2022
"It was my first time to Boracay and boy did it deliver! Definitely a paradise! We stayed there for our honeymoon and they gave us a welcome cake and the best villa ever with majestic views of the beach!   We were lucky enough to be able to use the docking at the beach front for the arrival, in doing so were able to see the whole western side of the island. Everything was so seamless from the transfers to check out and everything in between. The breakfast buffet of saffron probably one of the best in country, they had varied cuisines i mean evey major cuisine was represented.  Props also to sir ray for accomodating our request the last minute! Truly 100% service   Another suprise for me as i enjoy marine life was the house reef on the left rock which was very healthy with…",5,September 2022
"Great luxury hotel nestled in a quiet area of Boracay. It's more for people who do not wish to leave the resort as the streets outside the resort area look a bit rough. However, with so much to do inside the resort itself you probably wouldn't need to leave anyways. Great food at Azure Beach cafe.  Our waiter Willy and the chef there were fantastic. Fast service amazing quality meals. Avoid Mosaic restaurant it'd very overpriced and the quality of the food isn't as good and certainly does not match the price tag it's given. Overall, great facilities, food and service. They even had a painting class at the hotel.  Downsides - we booked a special package which included 10% off at all restaurants and 1 free dinner or lunch however not all staff knew about it and we had to remind…",4,September 2022
cant say enough to praise the people who make this already wonderful resort. I think this is the best Boracay resort so far…. and ive been here dozens of times.  Food + staff + facilities all 5 star rated. A bit pricey but definitely worth the money!,5,September 2022
"The hotel is just excellent! The staff are absolutely professionals. They always greet and ready with open ears to hear the needs of their clients. Saffron breakfast customer service is 100%. The beach, the pool, the guards bravo to all. Keep up the smiles and greetings. Don’t be shy to interact with guests we are all equal in the eyes of God! No one is above the other. I would definitely come back. Thank you Crimson Mabuhay ~ Montreal, Canada",5,September 2022
"Crimson Boracay has become my GO TO DESTINATION whenever I plan to have a local over the weekend trip. It's not just the beautiful facilities and location, but really more of the warm welcome we receive from the kind and happy staff. They really make our stay 100% better. Kudos to the staff who we have interacted with since we started visiting during the height of the pandemic. You guys have become family to us. Cheers!",5,August 2022
"Peaceful, quiet and relaxing. Me and my family had a wonderful stay in Crimson. All the staffs are accommodating from the entrance down to Saffron Cafe (Kuya Ray) , Azure Beach Club (Kuya Kit) and pool/beach area For the rooms, mattresses are very comfortable and they also sent us complimentary desserts. Foods in the breakfast buffet are really delicious as they offer a very wide array of  food choices. Special thanks to Chef Ken for accommodating our request of two boxes of ensaymada as we ordered this during our last day.   We really had a great time and we will surely come back and recommend to our friends and relatives!",5,August 2022
"Amazing Staff, Great food (and priced right) and superb amenities.  We enjoyed so much we decided to scrap out our plans to leave the resort and walk stations 1-3 to see whats new.  Everything is here and we felt so spoiled!  We stayed in  Villa with plunge pool and part of the package is a Villa Cocktails where you get free drinks from 12nn to 6pm.  Breakfast was awesome too!  Kudos to my Caring customer service Joy and our Bar Tender Arth and there was another bartender one who was equally as great.   Even their cleaning team was awesome... they didn't just change towels they thoroughly scrubbed everything that was dirty.",5,August 2022
"Great, quiet, private hotel! Beautiful pool and beach! This is the perfect place if you are looking for peace and quiet. The rooms are cozy, comfortable, good mattresses and pillows! Delicious and varied breakfast Thanks a lot to the hotel staff, everyone is very friendly and attentive. The hotel has a friendly and relaxing atmosphere. The hotel is one of the best in Boracay!!!",5,August 2022
We stayed in Crimson Boracay to relax and it didn't disappoint. We had a very very very good experience. The facilities and service are superb! We are well taken care of from our arrival to our departure. We appreciate all the staff especially Kuya Eugene during our pool time and Kuya Angelo at Azure. They are very attentive to our needs. We highly recommend this resort if your purpose in going to boracay is to breathe and reflect.,5,August 2022
"we got a a package with romantic dinner and special arrival setup. because me and my wife are celebrating our anniversary, i had a lot of instructions for the special arrival room setup and romantic dinner. they did not dissapoint. Romantic dinner was set for August 19, 2022 6:00 pm, they followed every instructions and simple requests i made. they will even help and provide alternatives and bugetarian friendly options.  Romantic dinner exparience wa great, me and my wife enjoyed a lot, background music playing songs i initially request and all song requests on the fly. table set up, the type/look of the tent, the table center piece and when to have me give the bouquet of red roses.  Jun was the one assined to assist and he is ver very attentive, no water, pour. no wine, pour.…",5,August 2022
"Overall experience is very good. The beachfront is private and the facilities are modern that the bad weather even highlighted the beauty of the resort.  We stayed in their suite with plunge pool and it was cozy and very well-equipped. One of the highlights of our stay are the staff who gave us a very welcoming vibe especially the staff in Saffron who was so bright and ever so attentive during breakfast. Almost everyone is warm and is ready to help at any time. We just had a not so good encounter with one of the front-desk personnel who seemed snub and annoyed when we asked about our late check-out request I had to mention this because it kind of ruined the night of my birthday and this made me feel uncomfortable during check-out. Still, I appreciate the rest of the staff who…",4,August 2022
"2nd time in Crimson Boracay, and it never disappoints. From the lobby staff down to resto and pool staff, all are good and exceeds your typical hotel hospitality.   Front office are super generous, all are request has been granted.  Would like to give a big shoutout to Will(azure waiter) and Ray(Buffet) for giving us the best service.",5,August 2022
"Best boracay experience! All staffs are so courteous they would stop what their doing just to greet us. Thanks to Beejay for making our beach experience marvelous with lots of cocktails and mango shake omg to die for! He’s so quick with stuffs that we need, he is very attentive to details that he knows what we need. It’s perfect for us except the food at saffron cafe, we had lunch there on our 1st day, it’s a bit bland, all our food that we ordered. But for sure we’re coming back to visit!",5,August 2022
"Excellent services in everywhere, in room service, beach , etc. have the transportation from/to the airport. nice and clean room. Above average food taste (Azure was good). Nice private beach.  Never hesitate to revisit. Wonderful time here.",5,August 2022
"We had an amazing stay at Crimson Hotel Boracay. Everything was flawless from the day we arrived until we were transferred back to the airport to depart. Our bag got offloaded by Cebupacific, but the Hotel staff Sherwin took charge for us and an hour later while we were having breakfast, we were informed that our bag was already at the hotel. <3 Thank you so much Sherwin. We felt like all the staff are sincere when they greet the guests. They were very welcoming, approachable, warm and helpful. They even put their right hand to their chest, near the heart to show how sincere they are. The room was superb. It was cozy and warm. We felt well rested as sheets are always new and smelled good. We requested to our check our toilet's bidet via phone and 10 or 15mins later, the staff…",5,August 2022
"My stay in Crimson was amazing. The hotel staff were really good, polite, respectful and really professional. I would definitely recommend this hotel to people with toddlers because of the convenience. Transportation from the airport to the hotel was a great experience since it’s on a speed boat.",5,August 2022
"Everyone was very nice and accommodating especially Kuya BJ. Offering us complimentary drinks and greeting us with a bright smile, giving tips and recommendations on where to go and eat. Will def go back next year!",5,August 2022
"I'd like to thank Harold C. of front office, He's very accommodating and friendly, He made our stay very special. I was touched with the video presentation for wedding anniversary. He deserves a promotion. Also Jason the F&B supervisor he took care of our needs well. The speed boat crew did a great job as well, our island transfer went well smoothly. We'll definitely come back.",5,July 2022
"Our stay with Crimson is definitely one of our favorites during our vacation after almost a decade of not visiting the Philippines. From the pickup at the airport terminal, the staff were super nice & friendly! The lounge at the boat transfer looks nice and clean. We were welcomed by the friendly staff, gave us hot towels, and drinks are free 😊 Since the weather was not good, the boats can’t land on their property as should have been (which was fine), instead the drop off was at the keyhole! It was actually a plus since we wanted to see the Keyhole, we had a chance to take a photo and got that off our list! Upon arrival in the resort, we were greeted by locals who played music, gave us welcome drinks, and I went straight ahead to get checked in. Our rooms (3) were ready as soon…",5,July 2022
"I had my birthday celebration at Crimson and I couldn't be more happier!  We had the best stay and thanks to Mr. Ian Mendiola for giving us the best time. We experienced more and the best of Crimson because of him -- from the room to the stuff we can do in the resort, we were guided through and through.  The room was superb! Squeaky clean and I fought the urge to lay down or else I might sleep the entire stay. It's that comfortable.   The facilities are very extra -- from the infinity pool to the beach side one. All the things your eyes will land on can take your stress away.  The staff are so polite and greet us ALL THE TIME which made us feel very special and welcomed. They are all so helpful all the time.  Lastly, I want to give a commendation to JR (GM Padasay) for a more…",5,August 2022
"Late Review we arrived 10th July  The moment we stepped of the boat onto the beach we were amazed by the level of service and all the staff were polite and always smiling.  The hotel grounds, pool and beach were well maintained and looked lovely.  The room was spotless and had everything we could want and the bath was brilliant , bed was also comfy. The cleaner kept leaving us treats which was very nice.   A HUGE shout out to ‘Bee Jay’ at the pool bar. From the first day at the hotel he was extremely attentive. Giving us Towels before we even sat down on the loungers  and drinks and always checking we were ok and if we needed anything. Your service was exceptional ‘Bee Jay’ a big thank-you from Daniel and Charles.  The location was perfect on a really quiet beach on station…",5,July 2022
"Great people/staff particularly mr. GELO and Ray of Saffron Resto. Also Eugene the beach attendant, thank you. 5 star customer experience. We will definitely go back here. The food is great. Everywhere you go, a friendly staff will greet you with hands on their chest...unbelievable experience.",5,August 2022
"Great services and amenities, and value for money! The resort is big with a beautiful beach front and staffs are very nice and accommodating. We got the Deluxe Room (Hill View) and it was so spacious and clean. They give us complimentary desserts every night, which was really thoughtful. We will definitely stay here again when we visit Boracay.",5,August 2022
"Never expected anything exceptional with the place since it’s situated at station 3. But our entire stay was super great! From the rooms, amenities and staff service. Excellent! Will definitely go back! Entire resort was clean and looks new. Rooms are spacious. Bfast buffet and food were awesome. shoutout to Janel at the pool bar, she’s the best!",5,August 2022
"The facilities were so good, breakfast was so good, the view was amazing, and above all, the staff were so kind. I came to Crimson with my family and I was very satisfied. It's  Great Great place👍👍👍",5,July 2022
"We booked a suite with plunge pool for the first night and a villa on the second night. The rooms were clean, elegantly decorated and secure with locks on every sliding door.  Service was impeccable. Given we only stayed two nights, we requested for them to transfer our things to our villa for the second night without us there. It was hassle -free for us.   My boyfriend also got lbm before we left and a nurse was available for consult and meds, when we initially just asked for meds. All our requests like additional toiletries were given to us with extras.   In terms of extras, they give you complimentary coke, coke light, and san mig light in your room, with lots of bottled waters every where. When we moved to the villa, they surprised us with a bottle of white wine in an ice…",5,August 2022
"Crimson Resort has always been a dream for me. And my experienced all throughout our stay here was beyond our expectations. The place itself is incomparable. I even thought myself to always stay in Crimson every time i will visit Boracay and no other places to consider. Why? Given the beautiful resort and rooms they offer is that, because of the people and their services that makes the resort worth every penny.  I want to commend these people from Crimson resort and their restaurants for making our stay a memorable one. Shout out to Sir Harold and Sir John of font desk. Our Azure family Ms. Grace, Angelo, Kit and Chef Rhoge. And Saffron Ms. Joy, and the two ladies. A big fat thank you to you all and the rest of the staff from crimson that we encountered for giving us a world…",5,July 2022
Look no further and just book your Boracay stay at Crimson.  Perfect for those who prefers a good balance of privacy and fun. You will feel relaxed in its refreshing and contemporary ambience.  Everything from start to end was perfect and stress-free.  Loved their seafood pasta and smoked salmon at Saffron Cafe.  Best Nasi Goreng tried at Azure. Very large breakfast buffer spread.  Multiple pools to choose from and beachfront is picture-perfect! Everyone is very friendly and always nice to be greeted “Great Morning/ Afternoon!” everywhere! Special thanks to Shien and Anthon for your assistance. We will definitely  come back and book o longer stay next time!,5,July 2022
"Was very impressed with the Crimson property. Crimson Boracay has the best resort layout in Station Zero. Having the beach and pool very accessible is a major major feature. The resort itself is maintained well. Saw staff brushing seaweeds on the shore, pools are always clean even those inside the villa. Every staff we met was very friendly, Francine, John (Azure). Crimson made our stay very special as we felt cared for.  Food was fantastic, I appreciated that breakfast ""buffet"" is cooked upon ordering instead of letting the food get cold as per usual buffets. Thank you Crimson for a wonderful stay. Will be back with our kids next time!",5,July 2022
"Upon deciding to have a vacation, I began looking for a place which is safe for solo travelers and peacefully away from crowd.   Seeing Crimson Boracay’s instagram profile, I immediately fell in love with the place and decided to book for a trip there.   I stayed at the resort from July 4-12, 2022 and I must say it was all worth it! The place is really as stunning as the photos from the internet. It has free transfer from airport to the hotel and vice versa which is very very hassle-free. It has a beach front which is pretty private for the hotel’s guests. They have 3 big pools, restaurants, spa and even some water activities. You can also witness the famous Boracay sunset there. They already got all you need which will make you not want to leave the resort anymore.   Upon…",5,July 2022
"Second time to Stay at Crimson in 2022 and had a great stay on both occasions. Private transfer from the airport was so convenient and quick. Check in was fast and friendly thanks to Anthon. Staff at the beach were super attentive especially Angelo, Boboy and all the lifeguards. Will be back again soon!",5,July 2022
"Boracay is my favorite getaway place, even before it became so commercialized and crowded. I love Palawan, Siargao, and Cebu, but Boracay always beckons. I have been to every nook and cranny place on the island, from the cheapest to the priciest. Nowadays, I love to splurge and pamper myself. With so many choices to choose from, where can I go wrong? Crimson Boracay is one of those fancy places you might want to spend your money on, but because of its offerings, you might as well spend a good amount of money. This place is impressive, and it truly represents Filipino hospitality at its finest. From the moment I got to Caticlan and experienced a personalized service in their private jetty port (cold face towels!) to the ride to the island, it was a pleasant experience. The hotel…",5,July 2022
"Our stay here is definitely a perfect 10/10. From the service, to the accommodation, beachfront, facilities, activities, and the food, everything was excellent.  Truly, Crimson is a destination itslef.",5,July 2022
never felt so warmly received when we dined in their resto - Azure. good food. nice service. warm staff - Special mention to Rica and Grace We will be back soon.  So when in Boracay Visit Crimson  Marion Raagas,5,July 2022
"I’m rarely impressed with hotel services since I always thought that the service often equates its price. As they say , you get what you pay for.   But Crimson Resort & Spa Boracay is definitely an exemption! You can say that they literally “find ways” to please their guests 😍  We spent 4 days but during our first day, they already exceeded my expectations! And they continued to impress me even until the last day!   I seldom write reviews but I definitely feel they deserve it!  Great job everyone!",5,July 2022
"This might be a very late review but we really had a great time during our stay last February. Really appreciate that they have their own welcome lounge (with free water, coffee and cookies) so we don't really need to line up in the crowded caticlan jetty port. We love our room, the breakfast buffet (special mention to Caloy, who was very attentive to our needs and would always greet us). We also tried eating in Mosaic and food was so good plus a very nice view especially at night. Great service also from the Azure beach club. Swimming pools are also very nice :)  Also, what I love the most here is that they have a lot of activities for the kids (sack race, treasure hunt, etc). Our son really had a great time here.  Would love to go back to Crimson Boracay soon! Thank you for…",4,February 2022
"Very private resort, can swim at the beach and not worry about leaving your belongings on the lounge chairs.  Delicious buffet breakfast with wide variety.  Rooms were great too!  Book the one with the plunge pool that’s closest to the beach!",5,July 2022
"Crimson was truly a gem! State of the art facilities with great staff.  We were debating between this and Four Seasons but couldn’t justify the cost of Four Seasons. Come to find out it’s on the same stretch of beach as Crimson and Movenpick (outdated hotel) so we didn’t feel robbed of the beautiful view and private beach! Came here with my siblings but next time, I’ll go with my kids as it’s great for kids too! Highly recommend. Thanks Crimson!  P.S. Extra shoutout to the 2 guys that builds the sand castles every morning - please tip them when taking pictures! They’re also great taking photos and videos like human drone 🙌🏼",5,July 2022
"There are a lot of pros and cons with our stay. On a good note, they seem to take social distancing and cleanliness very seriously, so it is appreciated that they sanitize guests hands before boarding the boat to the island. But they're not very consistent as no one was doing this when going back.  Good points 1. Some staff were awesome. Like Anton who checked us in and Eugene the lifeguard by Cobalt pool. He takes great photos.  2. Room was well designed. We had 2 rooms, 1 had the sea view which was great so opt for this choice if you can. Though it is a little more expensive.  3. Appreciate the hassle free transfers of their own boat. 4, free water!   Things to improve on  1. Ala carte food at Saffron. They offered to order our food in advance when we were in their welcome…",3,July 2022
"I spent one of the happiest days of my life when I proposed to the love of my life here in Crimson. Ms. Nico, the Front Desk Manager, and her entire frontdesk team was the gem for making my plans come to life. They helped and supported me even before we arrived at the hotel. They were the ones who directed and decorated the proposal set-up. Everything was so creative, even I was surprised as well. The accommodation suite room with beach view is perfect. Everything here is perfect. The breakfast buffet was delightful. The foam pool party was superb. Hotel transportation from airport is very organized.  Five star service and experience indeed.",5,July 2022
"was picked up by their van and took us to crimson lounge. the lounge has welcome cold towels (i super love it huhu), welcome drinks and patries sef service so it’s unlimited 🤗 their speedboat safely dropped us out finally to the hotel and my whole family was totally amazed by the structures 🫶🏻 staffs are all polite. foods are all good. 55555/5 for the housekeeping. our room was so pristine 🥹🫶🏻",5,July 2022
I came together with my sibling and my nieces. We get a villa and 2 deluxe suites!  We were pick up on time (separately) and just waited just enough to enjoy refreshment before we boarded the speed boat. Although we were not able to dock in front of the resort beach the alternate route was also impressive as it has a very nice rock column and really good place to take a snaps.  While waiting for our room to get ready our lunch we pre order at the port is already available.  We enjoy our stay and it's quite an experience. Thanks for an excellent service you provide. We will be happy to be back again soon.,5,July 2022
"We had an excellent 4D3N stay at the hotel that we don’t want to go home just yet. We had a very seamless experience from the airport to the hotel. Sherwin was very accommodating. The staff were very polite and were always smiling. They would make sure all our needs and requests were taken care of. It was very thoughtful of them to upgrade our room since they learned that we were celebrating our anniversary. We were given sweet treats, accompanied by lovely notes to cap off the day on a daily basis. Best decision made for a luxury staycation escapade! We will definitely come back to this magnificent place and will stay a bit longer.",5,July 2022
"Hassle free booking. Excellent service and accomodating staff! Specially, beejay and gen of azure beach club, and wennie Of saffron. Thank you for making our stay and my son’s birthday extra special.   ♥️♥️♥️♥️♥️♥️♥️",5,July 2022
"My family and I had a great time at Crimson Boracay.   From arrival to departure, the experience just kept on getting better and service was impeccable.  Overall, the experience was great and I really appreciate how the staff of Crimson Boracay were warm and friendly.   It was nice how their great team was able to anticipate our needs even before we asked for anything... This indeed makes Crimson a standout from the other ""nearby"" hotels.  Please keep it up, and continue to improve.  I do have a few issues: 1/ The room had ants, kindly ask your pest control to do something about this, although I understand that the location is on a mountainous area and that probably is the reason why there are small ants (?) 2/ Also please have more schedules for shuttle services to/from Crimson…",5,July 2022
"I stayed in this hotel with my family last January 2020, and we had a great time. After 2 years, I was able to visit them again. Just had lunch there and did my work for about a couple of hours. Nothing has changed. Banquet Manager - Angelo Retuya, and F&B member - Ray were still warm, hospitable and still continues to provide class A service!!!  Merald of concierge helped arranged for my transportation, everybody was courteous and caring. Recommending this world class property to those bound for Boracay. 👍 God bless the Crimson team!",5,July 2022
"The food, facilities, and activities command a truly 5-star rating.  From airport transfers to hotel and back were efficient.   The pillows and comforter were so soft I got quality sleep.  I suggest improving the shampoo quality and adding one more shuttle time to the D-mall.",5,July 2022
"Service was amazing. There was no hitch from start to finish. The logistics for our boat transfers were all on point. Staff is very courteous and helpful.  Our Villa host, Joy made sure we had eveything we needed.  They really made it a point to make us feel special throughout our entire stay. My children had so much fun. We’re sure to go back and recommend Crimson to our friends and family.  Ann",5,June 2022
"We stayed at Crimson Boracay for 4d3n (June28-July1). This is our first family trip together since pandemic hit last 2020.  1. Booking - Direct thru their sales, email inquiries were answered promptly. All the fees (terminal/port, environmental) were incorporated already for a hassle-free transport.  2. Arrival - Kuya was already waiting for us at Caticlan airport and transferred us to their private bay lounge area via van. Kuya was very helpful in assisting us and even instructed the van driver to have a quick stopover to a nearby ATM since the one in the airport is unavailable.  3. Private lounge - We were able to rest for a bit and freshen up. The lounge staff offered us with wet towels. While the hubby and kids are enjoying their drinks and cookies, the staff took a picture…",5,June 2022
"The transportation was so great, I’ve stayed at other parts of Boracay but this was like night and day dealing with the hassle of just getting there.  The resort and beach are world class and speak for itself! Amazing value overall I loved everything from food to the cocktails and staff. The room was sooo comfy",5,June 2022
"Highly recommended! All staff are warm hearted..they make sure you get the service you deserve..I will definitely coming back. I will bring the whole family. The beach is very well secured and safe..,",5,June 2022
"It’s a good experience in crimson boracay everything is 5 star. The rooms the staff is awesome especially the front desk who assist to us sir John, sir Vince they are good in costumer service. Ghie also she is nice and good also.                  It is good memorable with us it is wort it staying in crimson boracay I will recommend my friend…",5,June 2022
"I had read and heard so much about Crimson Boracay from a friend and from TripAdvisor but I never expected that it will be much more than that. Prior to our stay at the hotel, they are already taking care of details:   1. we already received a notification via e mail asking us things like, if we wanted a special set up for a specific occasion? What would we prefer for a welcome drink.   2. The day before our arrival, a viber message already came across confirmation of our preferences and asking me if we needed assistance.   It was consistent 5 star service from day 1 to the checkout day.   Facilities: from the architecture of the hotel to the in-room facilities, toiletries, beds, THUMBS UP!!!   Food: Since my Mom is vegetarian, this was our typical issue when we stay at a hotel,…",5,June 2022
The place is the best!  We supposed to visit other stations but you have everything we need in your resort alone. and that was amazing. Crew and Staff displayed an awesome attitude towards guests We loved the system how things done in  arrival and departure Surprises are big bonus and plus factor :) Overall Score in the rate of 10 is 11 :) means exceed our expectations surely we will see you again Crimson!,5,June 2022
"The most luxurious feeling that we got is probably the ease of travel from the Jetty to the beachfront of the property. The staff’s always happy to lend a helping hand and despite the masks, you feel the warmth of their smiles. The pools are perfection and you never feel crowded inside your suite or even outside or at the restaurants. We never felt the need to leave the property and enjoyed a relaxing stay all throughout.",5,June 2022
We stayed for 1 night at this hotel but I wished we could have stayed longer. Crimson's amenities are topnotch and you really get what you paid for.   The foam party at the main pool was a blast! We stayed there last Saturday and coincidentally they were also celebrating pride month. It was so fun to see costumes being paraded by beautiful members of the LGBTQI community. The beach is pristine and the sunset divine. Special mention to Jelena from recreational activities as she is the most accommodating and friendliest staff we have ever met. She takes amazing photos and is very attentive to our needs. She is a gem.   Their breakfast buffet is one of the best ones we've ever had. Try their cheese rolls it is the absolute best. Getting to the airport felt like the ultimate VIP…,4,June 2022
"We are all amaze for the good service and respectful of the staff in Crimson very excellent service.. the food is superb, the view of the hotel is beautiful the arrival and departure service of the staff excellent thanks to sir vincci for the very good service the best... di nakakahinayang ang ibabayad sa hotel sulit na sulit.. thank you very much Crimson..",5,June 2022
"We are all so delighted and happy of the over-all vacation  experience.        1.  Booking -   Ram Rodriguez was very helpful  in accommodating our reservation and patient answering all our queries and concerns; some of our rooms were upgraded!  👍😀     2. Arrival - courteous and accommodating staff;  hassle-free and total convenience (special mention:  taking care of all our luggages, bottomless coffee and water and welcome drinks!     3.  Food -  namet guid!!! !  😋😋😋. Various food choices from local and international cuisine.  Special mention to the warm- melted “ensaymada”.  Oh soooo good!  We even had special ordered for take home.       4.  Facilities -                  @  Rooms - excellent world class amenities… money’s worth!                @ Beach - privacy… serene…",5,June 2022
"The whole stay was perfect.  Accommodations were comfortable, we booked a sea view.  Next time we will book a villa for the kids so they can have their own private pool. Even then we felt taken cared of from start to finish and after.  From boat transfers to facilities and staff.  It was easy to get to the other stations with E-tricycle which the front desk can arrange.  Food was delicious.  Breakfast buffet fills you up for a whole day of swimming at the beach or pool.  The Asian dinner buffet on our first night puts the diet on hold.   We also ordered room service a couple of times and had drinks at the Azure every night.  The lychee shakes with or without alcohol is the best.  Also, the foam party was something to look forward to.  But most importantly, we were on our way…",5,May 2022
Overall experience with Crimson is amazing. Just be aware that they do not have streaming services in their in-room entertainment. Beach area is perfect and offers exclusivity. They are actually nearby other station zero resorts but you wouldn't notice because they are situated between 2 rock formations.,5,June 2022
"The food and the views are absolutely superb as well as the staff and their service. We were so spoiled! Kudos to Banquet Manager, Sir Gelo. Sir Ray of Saffron and Miss Dianne of Azure.   Everything about this resort makes us want to come back again and again!",5,May 2022
"amazing views. clean waters. the food here in station zero outshines the ones we've tried in station two. my favorite experince was definitely interacting extremely kind and friendly staff of the restaurants Azure and Saffron, and most especially the bartenders at J's bar! we are definitely returning in the future",5,June 2022
"The place is beautiful, the food is amazing (so many variations to choose from), but most of all - we just can’t get enough of how well-trained and accommodating the staff (especially at Azure) are!   Special mention to Junil from Azure. He was very accommodating, pleasant and was so happy to serve us - my son had his 4th birthday celebrated there at the Azure. I would definitely go back and recommend Crimson Boracay to my friends and family!!!",5,June 2022
"The resort is just beautiful inside and out. Great facilities, clean rooms, big swimming pools, clear water at the beach, fine sand, great food at Saffron & Azure. Staffs are very friendly and approachable. 10/10 for me. Will come back again soon 👌",5,June 2022
"From arrival to departure, it was perfect.  Highly recommended for those who wanted a quiet and relaxing Boracay stay.  Plus it's family-friendly, you can bring your kids without worry. No need to bring those sand castle toys as they have it there and kids can use it for free.   Food is superb and customer service is 5 stars. ✨  Summary: ✅ Lounge (while waiting for the boat, water, coffee, cookies and more are available there, a good break while waiting for the boat transfers) ✅ Lounge crew (they are very helpful and friendly) ✅ Check-in (smooth and quick) ✅ Room (very clean, well thought as it has ceiling fan if aircon gets too cold you can use the ceiling fan, with unlimited Nespresso pods too) ✅ Room service food (superb) ✅ Restaurants (fresh and good food) ✅ Swimming pools ✅…",5,June 2022
Can’t say enough about the excellent service provided by the staff at Crimson. The resort is beautiful and the food is wonderful. I would go back and recommend to my friends and family. I just wish that we had met the GM of the property.,5,May 2022
